LineId,Time,Program,Content,EventTemplate,EventId,ParameterList
1869,07.27 07:45:31,Dropbox.exe,client-lb.dropbox.com:443 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,<*>:<*> open through proxy <*>:<*> HTTPS,E1,"['client-lb.dropbox.com', '443', 'proxy.cse.cuhk.edu.hk', '5070']"
1870,07.27 07:45:55,chrome.exe *64,"clients6.google.com:443 close, 5015 bytes (4.89 KB) sent, 2599 bytes (2.53 KB) received, lifetime 06:47","<*> close, <*> bytes<*>sent, <*> bytes<*>received, lifetime <*>",E2,"['clients6.google.com:443', '5015', ' (4.89 KB) ', '2599', ' (2.53 KB) ', '06:47']"
1871,07.27 07:46:00,Dropbox.exe,client-cf.dropbox.com:443 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,<*>:<*> open through proxy <*>:<*> HTTPS,E1,"['client-cf.dropbox.com', '443', 'proxy.cse.cuhk.edu.hk', '5070']"
1872,07.27 07:47:02,Dropbox.exe,"client-cf.dropbox.com:443 close, 1573 bytes (1.53 KB) sent, 16750 bytes (16.3 KB) received, lifetime 01:02","<*> close, <*> bytes<*>sent, <*> bytes<*>received, lifetime <*>",E2,"['client-cf.dropbox.com:443', '1573', ' (1.53 KB) ', '16750', ' (16.3 KB) ', '01:02']"
1873,07.27 08:00:32,Dropbox.exe,"block.dropbox.com:443 close, 0 bytes sent, 0 bytes received, lifetime <1 sec","<*> close, <*> bytes<*>sent, <*> bytes<*>received, lifetime <*>",E2,"['block.dropbox.com:443', '0', ' ', '0', ' ', '<1 sec']"
1874,07.27 08:04:21,chrome.exe *64,"www.evernote.com:443 close, 2486 bytes (2.42 KB) sent, 2337 bytes (2.28 KB) received, lifetime 04:00","<*> close, <*> bytes<*>sent, <*> bytes<*>received, lifetime <*>",E2,"['www.evernote.com:443', '2486', ' (2.42 KB) ', '2337', ' (2.28 KB) ', '04:00']"
1875,07.27 08:09:35,chrome.exe *64,"clients4.google.com:443 close, 2570 bytes (2.50 KB) sent, 626 bytes received, lifetime 04:00","<*> close, <*> bytes<*>sent, <*> bytes<*>received, lifetime <*>",E2,"['clients4.google.com:443', '2570', ' (2.50 KB) ', '626', ' ', '04:00']"
1876,07.27 08:15:33,Dropbox.exe,block.dropbox.com:443 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,<*>:<*> open through proxy <*>:<*> HTTPS,E1,"['block.dropbox.com', '443', 'proxy.cse.cuhk.edu.hk', '5070']"
1877,07.27 08:22:45,chrome.exe *64,clients4.google.com:443 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,<*>:<*> open through proxy <*>:<*> HTTPS,E1,"['clients4.google.com', '443', 'proxy.cse.cuhk.edu.hk', '5070']"
1878,07.27 08:27:47,chrome.exe *64,safebrowsing.googleapis.com:443 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,<*>:<*> open through proxy <*>:<*> HTTPS,E1,"['safebrowsing.googleapis.com', '443', 'proxy.cse.cuhk.edu.hk', '5070']"
1879,07.27 08:30:33,Dropbox.exe,client-cf.dropbox.com:443 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,<*>:<*> open through proxy <*>:<*> HTTPS,E1,"['client-cf.dropbox.com', '443', 'proxy.cse.cuhk.edu.hk', '5070']"
1880,07.27 08:30:34,Dropbox.exe,block.dropbox.com:443 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,<*>:<*> open through proxy <*>:<*> HTTPS,E1,"['block.dropbox.com', '443', 'proxy.cse.cuhk.edu.hk', '5070']"
1881,07.27 08:30:34,Dropbox.exe,"block.dropbox.com:443 close, 0 bytes sent, 0 bytes received, lifetime <1 sec","<*> close, <*> bytes<*>sent, <*> bytes<*>received, lifetime <*>",E2,"['block.dropbox.com:443', '0', ' ', '0', ' ', '<1 sec']"
1882,07.27 08:34:30,chrome.exe *64,"play.google.com:443 close, 3874 bytes (3.78 KB) sent, 2186 bytes (2.13 KB) received, lifetime 08:13","<*> close, <*> bytes<*>sent, <*> bytes<*>received, lifetime <*>",E2,"['play.google.com:443', '3874', ' (3.78 KB) ', '2186', ' (2.13 KB) ', '08:13']"
1883,07.27 08:34:34,chrome.exe *64,"clients6.google.com:443 close, 7738 bytes (7.55 KB) sent, 8620 bytes (8.41 KB) received, lifetime 07:17","<*> close, <*> bytes<*>sent, <*> bytes<*>received, lifetime <*>",E2,"['clients6.google.com:443', '7738', ' (7.55 KB) ', '8620', ' (8.41 KB) ', '07:17']"
1884,07.27 08:38:54,svchost.exe *64,pki.google.com:80 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,<*>:<*> open through proxy <*>:<*> HTTPS,E1,"['pki.google.com', '80', 'proxy.cse.cuhk.edu.hk', '5070']"
1885,07.27 08:40:55,Dropbox.exe,client-cf.dropbox.com:443 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,<*>:<*> open through proxy <*>:<*> HTTPS,E1,"['client-cf.dropbox.com', '443', 'proxy.cse.cuhk.edu.hk', '5070']"
1886,07.27 08:41:56,Dropbox.exe,"client-cf.dropbox.com:443 close, 5129 bytes (5.00 KB) sent, 17049 bytes (16.6 KB) received, lifetime 01:01","<*> close, <*> bytes<*>sent, <*> bytes<*>received, lifetime <*>",E2,"['client-cf.dropbox.com:443', '5129', ' (5.00 KB) ', '17049', ' (16.6 KB) ', '01:01']"
1887,07.27 08:43:37,Dropbox.exe,"client-cf.dropbox.com:443 close, 1573 bytes (1.53 KB) sent, 16743 bytes (16.3 KB) received, lifetime 01:00","<*> close, <*> bytes<*>sent, <*> bytes<*>received, lifetime <*>",E2,"['client-cf.dropbox.com:443', '1573', ' (1.53 KB) ', '16743', ' (16.3 KB) ', '01:00']"
1888,07.27 08:53:22,chrome.exe *64,"mtalk.google.com:443 close, 985 bytes sent, 463 bytes received, lifetime 15:00","<*> close, <*> bytes<*>sent, <*> bytes<*>received, lifetime <*>",E2,"['mtalk.google.com:443', '985', ' ', '463', ' ', '15:00']"
1889,07.27 08:57:48,chrome.exe *64,safebrowsing.googleapis.com:443 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,<*>:<*> open through proxy <*>:<*> HTTPS,E1,"['safebrowsing.googleapis.com', '443', 'proxy.cse.cuhk.edu.hk', '5070']"
1890,07.27 09:00:11,YodaoDict.exe,cidian.youdao.com:80 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,<*>:<*> open through proxy <*>:<*> HTTPS,E1,"['cidian.youdao.com', '80', 'proxy.cse.cuhk.edu.hk', '5070']"
1891,07.27 09:00:14,chrome.exe *64,clientservices.googleapis.com:443 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,<*>:<*> open through proxy <*>:<*> HTTPS,E1,"['clientservices.googleapis.com', '443', 'proxy.cse.cuhk.edu.hk', '5070']"
1892,07.27 09:00:35,Dropbox.exe,"block.dropbox.com:443 close, 0 bytes sent, 0 bytes received, lifetime <1 sec","<*> close, <*> bytes<*>sent, <*> bytes<*>received, lifetime <*>",E2,"['block.dropbox.com:443', '0', ' ', '0', ' ', '<1 sec']"
1893,07.27 09:05:44,SGTool.exe,info.pinyin.sogou.com:80 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,<*>:<*> open through proxy <*>:<*> HTTPS,E1,"['info.pinyin.sogou.com', '80', 'proxy.cse.cuhk.edu.hk', '5070']"
1894,07.27 09:06:14,SGTool.exe,"info.pinyin.sogou.com:80 close, 548 bytes sent, 166 bytes received, lifetime 00:30","<*> close, <*> bytes<*>sent, <*> bytes<*>received, lifetime <*>",E2,"['info.pinyin.sogou.com:80', '548', ' ', '166', ' ', '00:30']"
1895,07.27 09:15:23,chrome.exe *64,www.evernote.com:443 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,<*>:<*> open through proxy <*>:<*> HTTPS,E1,"['www.evernote.com', '443', 'proxy.cse.cuhk.edu.hk', '5070']"
1896,07.27 09:15:26,chrome.exe *64,clients6.google.com:443 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,<*>:<*> open through proxy <*>:<*> HTTPS,E1,"['clients6.google.com', '443', 'proxy.cse.cuhk.edu.hk', '5070']"
1897,07.27 09:15:33,chrome.exe *64,"www.evernote.com:443 close, 0 bytes sent, 0 bytes received, lifetime 00:10","<*> close, <*> bytes<*>sent, <*> bytes<*>received, lifetime <*>",E2,"['www.evernote.com:443', '0', ' ', '0', ' ', '00:10']"
1898,07.27 09:21:05,chrome.exe *64,"clients6.google.com:443 close, 2867 bytes (2.79 KB) sent, 1014 bytes received, lifetime 05:39","<*> close, <*> bytes<*>sent, <*> bytes<*>received, lifetime <*>",E2,"['clients6.google.com:443', '2867', ' (2.79 KB) ', '1014', ' ', '05:39']"
1899,07.27 09:25:17,chrome.exe *64,clients4.google.com:443 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,<*>:<*> open through proxy <*>:<*> HTTPS,E1,"['clients4.google.com', '443', 'proxy.cse.cuhk.edu.hk', '5070']"
1900,07.27 09:30:37,Dropbox.exe,block.dropbox.com:443 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,<*>:<*> open through proxy <*>:<*> HTTPS,E1,"['block.dropbox.com', '443', 'proxy.cse.cuhk.edu.hk', '5070']"
1901,07.27 09:30:37,Dropbox.exe,"block.dropbox.com:443 close, 0 bytes sent, 0 bytes received, lifetime <1 sec","<*> close, <*> bytes<*>sent, <*> bytes<*>received, lifetime <*>",E2,"['block.dropbox.com:443', '0', ' ', '0', ' ', '<1 sec']"
1902,07.27 09:30:54,Dropbox.exe,log.getdropbox.com:80 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,<*>:<*> open through proxy <*>:<*> HTTPS,E1,"['log.getdropbox.com', '80', 'proxy.cse.cuhk.edu.hk', '5070']"
1903,07.27 09:34:34,chrome.exe *64,"clients6.google.com:443 close, 2987 bytes (2.91 KB) sent, 5913 bytes (5.77 KB) received, lifetime 07:04","<*> close, <*> bytes<*>sent, <*> bytes<*>received, lifetime <*>",E2,"['clients6.google.com:443', '2987', ' (2.91 KB) ', '5913', ' (5.77 KB) ', '07:04']"
1904,07.27 09:45:38,Dropbox.exe,"block.dropbox.com:443 close, 0 bytes sent, 0 bytes received, lifetime <1 sec","<*> close, <*> bytes<*>sent, <*> bytes<*>received, lifetime <*>",E2,"['block.dropbox.com:443', '0', ' ', '0', ' ', '<1 sec']"
1905,07.27 09:48:46,SohuNews.exe,css.sohu.com:80 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,<*>:<*> open through proxy <*>:<*> HTTPS,E1,"['css.sohu.com', '80', 'proxy.cse.cuhk.edu.hk', '5070']"
1906,07.27 09:48:46,SohuNews.exe,xy.brand.sogou.com:80 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,<*>:<*> open through proxy <*>:<*> HTTPS,E1,"['xy.brand.sogou.com', '80', 'proxy.cse.cuhk.edu.hk', '5070']"
1907,07.27 09:48:49,SohuNews.exe,pv.mini.sohu.com:80 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,<*>:<*> open through proxy <*>:<*> HTTPS,E1,"['pv.mini.sohu.com', '80', 'proxy.cse.cuhk.edu.hk', '5070']"
1908,07.27 09:48:49,SohuNews.exe,src.wei.focus.cn:80 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,<*>:<*> open through proxy <*>:<*> HTTPS,E1,"['src.wei.focus.cn', '80', 'proxy.cse.cuhk.edu.hk', '5070']"
1909,07.27 09:48:50,SohuNews.exe,mini.cpc.sogou.com:80 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,<*>:<*> open through proxy <*>:<*> HTTPS,E1,"['mini.cpc.sogou.com', '80', 'proxy.cse.cuhk.edu.hk', '5070']"
1910,07.27 09:48:50,SohuNews.exe,mini.cpc.sogou.com:80 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,<*>:<*> open through proxy <*>:<*> HTTPS,E1,"['mini.cpc.sogou.com', '80', 'proxy.cse.cuhk.edu.hk', '5070']"
1911,07.27 09:48:53,SohuNews.exe,bx.optimix.asia:443 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,<*>:<*> open through proxy <*>:<*> HTTPS,E1,"['bx.optimix.asia', '443', 'proxy.cse.cuhk.edu.hk', '5070']"
1912,07.27 09:48:53,SohuNews.exe,"txt.go.sohu.com:80 close, 606 bytes sent, 857 bytes received, lifetime 00:07","<*> close, <*> bytes<*>sent, <*> bytes<*>received, lifetime <*>",E2,"['txt.go.sohu.com:80', '606', ' ', '857', ' ', '00:07']"
1913,07.27 09:48:54,SohuNews.exe,"pv.mini.sohu.com:80 close, 1941 bytes (1.89 KB) sent, 1363 bytes (1.33 KB) received, lifetime 00:05","<*> close, <*> bytes<*>sent, <*> bytes<*>received, lifetime <*>",E2,"['pv.mini.sohu.com:80', '1941', ' (1.89 KB) ', '1363', ' (1.33 KB) ', '00:05']"
1914,07.27 09:48:56,SohuNews.exe,"pv.mini.sohu.com:80 close, 512 bytes sent, 15495 bytes (15.1 KB) received, lifetime 00:05","<*> close, <*> bytes<*>sent, <*> bytes<*>received, lifetime <*>",E2,"['pv.mini.sohu.com:80', '512', ' ', '15495', ' (15.1 KB) ', '00:05']"
1915,07.27 09:48:56,SohuNews.exe,"pv.mini.sohu.com:80 close, 816 bytes sent, 264 bytes received, lifetime 00:05","<*> close, <*> bytes<*>sent, <*> bytes<*>received, lifetime <*>",E2,"['pv.mini.sohu.com:80', '816', ' ', '264', ' ', '00:05']"
1916,07.27 09:48:56,SohuNews.exe,"pv.mini.sohu.com:80 close, 1510 bytes (1.47 KB) sent, 1293 bytes (1.26 KB) received, lifetime 00:06","<*> close, <*> bytes<*>sent, <*> bytes<*>received, lifetime <*>",E2,"['pv.mini.sohu.com:80', '1510', ' (1.47 KB) ', '1293', ' (1.26 KB) ', '00:06']"
1917,07.27 09:49:07,SohuNews.exe,"css.sohu.com:80 close, 3549 bytes (3.46 KB) sent, 108371 bytes (105 KB) received, lifetime 00:21","<*> close, <*> bytes<*>sent, <*> bytes<*>received, lifetime <*>",E2,"['css.sohu.com:80', '3549', ' (3.46 KB) ', '108371', ' (105 KB) ', '00:21']"
1918,07.27 09:49:08,SohuNews.exe,"p.inte.sogou.com:80 close, 5061 bytes (4.94 KB) sent, 1248 bytes (1.21 KB) received, lifetime 00:15","<*> close, <*> bytes<*>sent, <*> bytes<*>received, lifetime <*>",E2,"['p.inte.sogou.com:80', '5061', ' (4.94 KB) ', '1248', ' (1.21 KB) ', '00:15']"
1919,07.27 09:49:19,SohuNews.exe,"i2.itc.cn:80 close, 1330 bytes (1.29 KB) sent, 62141 bytes (60.6 KB) received, lifetime 00:33","<*> close, <*> bytes<*>sent, <*> bytes<*>received, lifetime <*>",E2,"['i2.itc.cn:80', '1330', ' (1.29 KB) ', '62141', ' (60.6 KB) ', '00:33']"
1920,07.27 09:49:20,svchost.exe *64,crl.microsoft.com:80 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,<*>:<*> open through proxy <*>:<*> HTTPS,E1,"['crl.microsoft.com', '80', 'proxy.cse.cuhk.edu.hk', '5070']"
1921,07.27 09:49:22,SohuNews.exe,"cdn.e9377f.com:80 close, 575 bytes sent, 243 bytes received, lifetime 00:30","<*> close, <*> bytes<*>sent, <*> bytes<*>received, lifetime <*>",E2,"['cdn.e9377f.com:80', '575', ' ', '243', ' ', '00:30']"
1922,07.27 09:49:37,SohuNews.exe,pv.mini.sohu.com:80 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,<*>:<*> open through proxy <*>:<*> HTTPS,E1,"['pv.mini.sohu.com', '80', 'proxy.cse.cuhk.edu.hk', '5070']"
1923,07.27 09:49:47,SohuNews.exe,v.admaster.com.cn:80 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,<*>:<*> open through proxy <*>:<*> HTTPS,E1,"['v.admaster.com.cn', '80', 'proxy.cse.cuhk.edu.hk', '5070']"
1924,07.27 09:49:48,SohuNews.exe,"i2.itc.cn:80 error : Could not connect through proxy proxy.cse.cuhk.edu.hk:5070 - Proxy server cannot establish a connection with the target, status code 503","<*>:<*> error : Could not connect through proxy <*>:<*> - Proxy server cannot establish a connection with the target, status code <*>",E6,"['i2.itc.cn', '80', 'proxy.cse.cuhk.edu.hk', '5070', '503']"
1925,07.27 09:49:49,SohuNews.exe,"v.admaster.com.cn:80 close, 4121 bytes (4.02 KB) sent, 4104 bytes (4.00 KB) received, lifetime 00:02","<*> close, <*> bytes<*>sent, <*> bytes<*>received, lifetime <*>",E2,"['v.admaster.com.cn:80', '4121', ' (4.02 KB) ', '4104', ' (4.00 KB) ', '00:02']"
1926,07.27 09:49:55,SohuNews.exe,at.mct01.com:80 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,<*>:<*> open through proxy <*>:<*> HTTPS,E1,"['at.mct01.com', '80', 'proxy.cse.cuhk.edu.hk', '5070']"
1927,07.27 09:50:03,SohuNews.exe,ping.pinyin.sogou.com:80 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,<*>:<*> open through proxy <*>:<*> HTTPS,E1,"['ping.pinyin.sogou.com', '80', 'proxy.cse.cuhk.edu.hk', '5070']"
1928,07.27 09:50:05,SohuNews.exe,"ping.pinyin.sogou.com:80 close, 634 bytes sent, 166 bytes received, lifetime 00:01","<*> close, <*> bytes<*>sent, <*> bytes<*>received, lifetime <*>",E2,"['ping.pinyin.sogou.com:80', '634', ' ', '166', ' ', '00:01']"
1929,07.27 09:50:06,chrome.exe *64,mail.google.com:443 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,<*>:<*> open through proxy <*>:<*> HTTPS,E1,"['mail.google.com', '443', 'proxy.cse.cuhk.edu.hk', '5070']"
1930,07.27 09:50:30,chrome.exe *64,s2.googleusercontent.com:443 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,<*>:<*> open through proxy <*>:<*> HTTPS,E1,"['s2.googleusercontent.com', '443', 'proxy.cse.cuhk.edu.hk', '5070']"
1931,07.27 09:50:32,chrome.exe *64,www.youtube.com:443 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,<*>:<*> open through proxy <*>:<*> HTTPS,E1,"['www.youtube.com', '443', 'proxy.cse.cuhk.edu.hk', '5070']"
1932,07.27 09:50:35,chrome.exe *64,r6---sn-i3b7knl6.googlevideo.com:443 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,<*>:<*> open through proxy <*>:<*> HTTPS,E1,"['r6---sn-i3b7knl6.googlevideo.com', '443', 'proxy.cse.cuhk.edu.hk', '5070']"
1933,07.27 09:50:44,chrome.exe *64,"s2.googleusercontent.com:443 close, 470 bytes sent, 4691 bytes (4.58 KB) received, lifetime 00:14","<*> close, <*> bytes<*>sent, <*> bytes<*>received, lifetime <*>",E2,"['s2.googleusercontent.com:443', '470', ' ', '4691', ' (4.58 KB) ', '00:14']"
1934,07.27 09:50:44,chrome.exe *64,r18---sn-vgqsenes.googlevideo.com:443 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,<*>:<*> open through proxy <*>:<*> HTTPS,E1,"['r18---sn-vgqsenes.googlevideo.com', '443', 'proxy.cse.cuhk.edu.hk', '5070']"
1935,07.27 09:50:55,chrome.exe *64,r5---sn-i3b7kn7z.googlevideo.com:443 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,<*>:<*> open through proxy <*>:<*> HTTPS,E1,"['r5---sn-i3b7kn7z.googlevideo.com', '443', 'proxy.cse.cuhk.edu.hk', '5070']"
1936,07.27 09:51:04,chrome.exe *64,r13---sn-vgqsenee.googlevideo.com:443 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,<*>:<*> open through proxy <*>:<*> HTTPS,E1,"['r13---sn-vgqsenee.googlevideo.com', '443', 'proxy.cse.cuhk.edu.hk', '5070']"
1937,07.27 09:52:32,chrome.exe *64,"d3cv4a9a9wh0bt.cloudfront.net:443 close, 820 bytes sent, 5619 bytes (5.48 KB) received, lifetime 02:00","<*> close, <*> bytes<*>sent, <*> bytes<*>received, lifetime <*>",E2,"['d3cv4a9a9wh0bt.cloudfront.net:443', '820', ' ', '5619', ' (5.48 KB) ', '02:00']"
1938,07.27 09:52:33,chrome.exe *64,"r1---sn-i3belnez.googlevideo.com:443 close, 10046 bytes (9.81 KB) sent, 5657896 bytes (5.39 MB) received, lifetime 00:54","<*> close, <*> bytes<*>sent, <*> bytes<*>received, lifetime <*>",E2,"['r1---sn-i3belnez.googlevideo.com:443', '10046', ' (9.81 KB) ', '5657896', ' (5.39 MB) ', '00:54']"
1939,07.27 09:53:24,chrome.exe *64,r5---sn-i3b7kn7r.googlevideo.com:443 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,<*>:<*> open through proxy <*>:<*> HTTPS,E1,"['r5---sn-i3b7kn7r.googlevideo.com', '443', 'proxy.cse.cuhk.edu.hk', '5070']"
1940,07.27 09:53:32,chrome.exe *64,r2---sn-i3b7kn7r.googlevideo.com:443 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,<*>:<*> open through proxy <*>:<*> HTTPS,E1,"['r2---sn-i3b7kn7r.googlevideo.com', '443', 'proxy.cse.cuhk.edu.hk', '5070']"
1941,07.27 09:53:38,chrome.exe *64,"r6---sn-p5qs7n7s.googlevideo.com:443 close, 1175 bytes (1.14 KB) sent, 11041 bytes (10.7 KB) received, lifetime 00:01","<*> close, <*> bytes<*>sent, <*> bytes<*>received, lifetime <*>",E2,"['r6---sn-p5qs7n7s.googlevideo.com:443', '1175', ' (1.14 KB) ', '11041', ' (10.7 KB) ', '00:01']"
1942,07.27 09:54:02,chrome.exe *64,"r2---sn-i3b7kn7r.googlevideo.com:443 close, 2883 bytes (2.81 KB) sent, 90785 bytes (88.6 KB) received, lifetime 00:30","<*> close, <*> bytes<*>sent, <*> bytes<*>received, lifetime <*>",E2,"['r2---sn-i3b7kn7r.googlevideo.com:443', '2883', ' (2.81 KB) ', '90785', ' (88.6 KB) ', '00:30']"
1943,07.27 09:55:09,chrome.exe *64,"mtalk.google.com:443 close, 985 bytes sent, 463 bytes received, lifetime 14:59","<*> close, <*> bytes<*>sent, <*> bytes<*>received, lifetime <*>",E2,"['mtalk.google.com:443', '985', ' ', '463', ' ', '14:59']"
1944,07.27 09:56:35,Dropbox.exe,"bolt.dropbox.com:443 close, 0 bytes sent, 0 bytes received, lifetime <1 sec","<*> close, <*> bytes<*>sent, <*> bytes<*>received, lifetime <*>",E2,"['bolt.dropbox.com:443', '0', ' ', '0', ' ', '<1 sec']"
1945,07.27 09:56:36,Dropbox.exe,bolt.dropbox.com:443 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,<*>:<*> open through proxy <*>:<*> HTTPS,E1,"['bolt.dropbox.com', '443', 'proxy.cse.cuhk.edu.hk', '5070']"
1946,07.27 09:57:32,chrome.exe *64,"www.googleapis.com:443 close, 1046 bytes (1.02 KB) sent, 5463 bytes (5.33 KB) received, lifetime 04:00","<*> close, <*> bytes<*>sent, <*> bytes<*>received, lifetime <*>",E2,"['www.googleapis.com:443', '1046', ' (1.02 KB) ', '5463', ' (5.33 KB) ', '04:00']"
1947,07.27 10:00:11,YodaoDict.exe,"cidian.youdao.com:80 close, 923 bytes sent, 456 bytes received, lifetime 09:53","<*> close, <*> bytes<*>sent, <*> bytes<*>received, lifetime <*>",E2,"['cidian.youdao.com:80', '923', ' ', '456', ' ', '09:53']"
1948,07.27 10:00:39,Dropbox.exe,block.dropbox.com:443 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,<*>:<*> open through proxy <*>:<*> HTTPS,E1,"['block.dropbox.com', '443', 'proxy.cse.cuhk.edu.hk', '5070']"
1949,07.27 10:02:34,chrome.exe *64,notifications.google.com:443 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,<*>:<*> open through proxy <*>:<*> HTTPS,E1,"['notifications.google.com', '443', 'proxy.cse.cuhk.edu.hk', '5070']"
